,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_day,market_segment_type,avg_price_per_room,booking_status
570,0,2,63,2018,4,26,Online,109.35,1
571,0,3,304,2018,11,3,Online,89.0,0
572,2,1,1,2018,4,9,Online,115.0,1
573,0,1,51,2018,3,16,Corporate,85.5,1
574,0,2,110,2018,4,20,Online,90.95,1
575,2,1,20,2018,7,30,Online,117.55,1
576,0,1,50,2018,10,19,Online,108.0,0
577,0,3,48,2018,10,11,Online,139.5,1
578,0,3,96,2018,9,13,Online,129.88,0
579,1,4,148,2017,12,30,Offline,67.0,1
580,1,1,25,2018,10,3,Online,129.0,0
581,2,5,148,2018,6,25,Online,79.53,0
582,1,3,114,2018,8,22,Offline,72.25,1
583,0,2,257,2017,7,1,Offline,80.0,1
584,2,5,105,2018,6,11,Online,119.85,1
585,1,2,4,2017,11,2,Online,117.0,1
586,2,2,67,2017,9,6,Complementary,29.0,1
587,2,2,61,2018,9,2,Online,118.8,1
588,0,2,79,2018,12,30,Offline,192.03,1
589,0,1,74,2018,5,21,Online,168.3,1
590,0,1,120,2018,5,12,Online,72.76,1
591,0,3,157,2018,12,8,Offline,68.0,1
592,0,4,4,2018,1,6,Online,89.0,1
593,2,5,46,2018,8,28,Online,124.46,1
594,2,1,41,2018,3,13,Corporate,70.33,1
595,1,4,84,2018,6,15,Online,170.1,1
596,0,2,245,2018,6,17,Online,75.0,0
597,0,3,27,2018,6,29,Online,125.25,1
598,3,7,74,2017,7,27,Online,55.9,1
599,1,2,85,2018,6,20,Online,126.9,0
600,0,2,6,2018,2,26,Online,79.0,0
601,2,3,256,2018,10,23,Online,94.35,0
602,0,2,265,2018,6,24,Online,109.0,0
603,2,3,64,2018,4,15,Online,112.2,1
604,0,1,0,2017,10,1,Corporate,109.0,1
605,0,2,91,2018,9,14,Corporate,65.0,1
606,1,3,127,2018,4,28,Offline,90.0,1
607,0,3,73,2018,7,14,Offline,85.0,1
608,0,4,36,2018,12,28,Online,168.73,1
609,1,3,17,2018,12,8,Online,100.38,1
610,2,5,164,2018,7,27,Online,99.45,0
611,0,1,0,2018,9,27,Corporate,160.0,1
612,2,1,37,2018,10,2,Online,126.0,1
613,1,2,191,2018,8,1,Offline,96.9,1
614,2,4,33,2017,10,17,Online,95.0,1
615,2,1,32,2017,9,5,Online,94.5,1
616,1,1,3,2017,9,7,Offline,98.8,1
617,2,1,53,2018,7,10,Online,100.5,1
618,1,0,8,2018,6,19,Complementary,0.0,1
619,2,1,107,2018,5,29,Online,80.75,0
620,0,1,55,2018,4,6,Offline,104.0,1
621,1,2,84,2018,4,29,Offline,89.75,1
622,0,2,0,2017,8,25,Online,156.0,1
623,1,1,1,2018,6,11,Online,136.0,1
624,0,2,29,2018,12,2,Corporate,85.0,1
625,0,4,41,2017,10,14,Online,87.54,1
626,0,2,86,2017,9,9,Corporate,100.0,1
627,2,2,167,2018,10,1,Online,108.9,0
628,0,3,34,2018,6,14,Online,107.1,1
629,1,2,101,2018,4,4,Online,80.0,0
630,0,3,259,2018,5,5,Online,90.0,0
631,0,2,122,2018,5,12,Online,105.3,1
632,0,1,1,2018,2,11,Online,80.0,1
633,0,2,107,2018,8,25,Online,142.2,1
634,0,3,35,2018,4,5,Online,131.4,1
635,0,2,192,2018,6,24,Offline,95.0,1
636,0,2,4,2018,4,1,Online,111.0,0
637,1,3,85,2018,10,6,Offline,85.0,1
638,0,4,137,2018,8,24,Online,130.95,0
639,0,2,74,2017,9,18,Offline,101.5,1
640,2,1,116,2018,2,28,Offline,82.0,1
641,2,2,34,2017,9,13,Online,94.5,1
642,2,1,56,2018,8,28,Online,109.8,0
643,2,4,149,2018,7,10,Online,72.25,0
644,2,2,12,2018,2,6,Online,55.72,1
645,1,1,52,2018,10,17,Online,158.4,0
646,1,4,191,2018,3,30,Offline,69.0,1
647,0,3,37,2018,10,13,Offline,105.0,1
648,0,3,57,2018,12,29,Online,219.6,0
649,2,3,9,2018,1,8,Offline,44.8,1
650,0,1,7,2018,10,26,Online,120.0,1
651,1,2,78,2018,3,25,Online,100.0,0
652,0,1,0,2018,6,7,Online,109.0,1
653,1,2,78,2018,8,19,Online,115.68,1
654,1,2,31,2018,9,16,Offline,75.0,1
655,0,2,37,2018,6,17,Offline,134.1,1
656,2,1,8,2018,5,29,Online,124.1,1
657,0,2,32,2018,8,17,Online,214.75,1
658,1,2,48,2018,10,31,Offline,75.0,1
659,1,2,89,2017,11,23,Online,72.25,1
660,1,0,0,2018,3,7,Corporate,80.0,1
661,0,1,15,2018,9,20,Online,139.0,1
662,0,1,10,2018,1,28,Corporate,66.0,1
663,0,3,43,2018,5,31,Online,115.5,1
664,1,1,27,2018,8,8,Online,195.5,1
665,2,0,386,2018,10,23,Online,115.0,0
666,0,1,72,2017,9,18,Offline,84.0,1
667,2,1,10,2018,10,16,Online,107.8,1
668,0,3,37,2018,10,13,Offline,105.0,1
669,2,3,170,2018,4,8,Offline,78.0,1
670,0,2,265,2018,6,24,Offline,90.0,1
671,1,1,49,2018,7,9,Online,105.3,0
672,0,3,51,2018,2,25,Online,80.3,1
673,1,0,3,2018,2,8,Online,129.0,1
674,0,2,265,2018,6,24,Online,115.0,0
675,2,0,34,2018,9,11,Online,125.1,1
676,0,1,1,2018,2,27,Online,103.0,1
677,2,0,77,2018,5,1,Online,125.1,1
678,2,5,60,2018,6,17,Online,96.17,0
679,2,2,56,2017,9,25,Offline,185.0,1
680,2,0,0,2018,6,12,Online,69.74,1
681,2,3,136,2018,7,9,Online,172.55,0
682,0,3,4,2018,1,28,Online,95.0,1
683,1,2,68,2018,9,9,Online,166.35,1
684,0,1,1,2018,11,18,Online,108.0,1
685,1,3,61,2018,3,21,Online,102.0,1
686,1,2,40,2018,5,13,Online,203.73,1
687,2,5,6,2018,11,17,Online,78.69,0
688,0,3,58,2018,11,3,Online,79.2,0
689,0,2,35,2018,3,16,Online,76.5,1
690,0,2,177,2018,6,3,Online,100.0,0
691,0,4,13,2018,12,14,Online,88.4,1
692,2,4,245,2018,7,6,Online,110.0,0
693,1,2,189,2018,10,28,Online,109.8,0
694,2,1,271,2018,12,3,Offline,78.3,1
695,0,2,257,2017,7,1,Online,101.5,0
696,2,4,207,2018,7,28,Online,80.75,1
697,2,2,108,2018,12,25,Online,104.0,1
698,0,3,39,2018,3,15,Online,51.19,1
699,0,1,11,2018,11,5,Online,150.0,0
700,1,2,177,2018,8,12,Online,127.8,0
701,0,1,15,2017,9,17,Online,115.0,1
702,0,1,10,2018,5,5,Online,156.0,1
703,2,2,60,2018,12,23,Online,130.9,0
704,0,3,21,2018,10,4,Online,116.1,0
705,2,0,24,2018,9,11,Online,71.69,1
706,2,3,76,2018,4,24,Offline,98.5,1
707,0,3,146,2018,7,13,Online,94.5,1
708,0,2,188,2018,6,15,Online,130.0,0
709,2,1,114,2017,7,11,Online,76.5,0
710,0,4,256,2018,8,31,Online,90.95,0
711,1,3,210,2017,10,8,Offline,72.75,1
712,0,1,16,2018,11,16,Online,93.0,1
713,0,2,64,2018,9,16,Online,168.3,1
714,0,3,105,2018,10,12,Offline,75.0,1
715,1,0,0,2017,8,9,Online,105.0,1
716,2,0,37,2018,2,14,Online,78.5,1
717,2,5,54,2018,7,2,Online,119.7,0
718,0,3,81,2018,9,7,Online,168.3,0
719,0,1,2,2018,5,27,Online,197.0,1
720,2,0,61,2017,10,4,Offline,91.0,1
721,2,3,11,2018,2,13,Offline,85.0,1
722,2,2,4,2018,2,5,Online,81.0,0
723,0,2,63,2017,9,4,Offline,116.0,1
724,0,2,320,2018,8,18,Online,115.0,0
725,1,3,3,2018,2,15,Online,106.0,1
726,2,1,62,2018,4,16,Online,118.8,0
727,0,3,91,2018,10,20,Online,132.3,0
728,1,0,123,2018,8,21,Online,146.7,1
729,0,3,13,2018,3,2,Online,86.8,1
730,0,4,152,2018,11,1,Offline,98.0,1
731,1,1,180,2018,5,2,Offline,100.0,1
732,4,10,222,2018,8,14,Online,158.95,0
733,2,2,47,2018,9,18,Online,119.52,1
734,0,3,88,2018,5,3,Offline,117.0,1
735,0,3,26,2018,4,27,Online,140.67,0
736,2,3,17,2017,10,15,Online,94.95,1
737,2,5,104,2018,5,11,Online,109.65,0
738,1,2,7,2018,12,30,Online,120.0,1
739,1,2,128,2018,3,18,Online,67.22,1
740,0,3,11,2018,3,16,Offline,62.0,1
741,0,1,6,2018,3,4,Online,91.0,1
742,2,4,23,2018,3,17,Offline,68.0,1
743,0,3,304,2018,11,3,Online,89.0,0
744,2,1,4,2017,8,8,Offline,94.5,1
745,1,2,25,2018,8,15,Online,187.0,0
746,0,4,65,2018,12,21,Offline,122.65,1
747,0,1,21,2018,2,25,Corporate,68.0,1
748,1,1,45,2018,3,19,Online,131.4,0
749,2,3,25,2018,4,15,Online,149.4,0
750,0,2,5,2018,5,24,Corporate,100.0,1
751,1,1,247,2018,6,6,Online,115.0,0
752,0,3,6,2018,10,20,Online,160.0,1
753,2,1,25,2018,4,16,Online,127.67,1
754,0,3,52,2018,12,7,Online,79.2,1
755,0,2,18,2017,12,1,Online,69.0,1
756,0,4,296,2018,9,21,Online,117.0,0
757,1,1,174,2017,10,10,Online,70.0,0
758,0,3,31,2018,3,8,Online,114.3,1
759,0,3,166,2018,11,1,Online,110.0,0
760,0,3,30,2018,9,1,Online,181.8,1
761,2,2,68,2018,4,1,Online,75.65,0
762,2,3,194,2018,4,17,Online,77.23,1
763,2,1,145,2018,1,3,Offline,65.0,1
764,0,2,292,2018,7,21,Online,115.0,0
765,1,1,0,2017,9,7,Online,118.8,0
766,0,4,24,2018,5,31,Online,127.48,1
767,1,2,124,2018,5,6,Online,114.3,1
768,2,2,44,2018,12,3,Offline,87.2,1
769,0,2,257,2017,7,1,Online,101.5,0
770,0,2,164,2017,10,2,Offline,100.0,1
771,0,4,153,2018,7,27,Online,91.38,1
772,3,9,155,2018,8,1,Online,119.71,0
773,0,1,0,2018,6,2,Online,119.0,1
774,0,1,29,2018,7,28,Online,139.0,1
775,1,3,59,2018,8,29,Online,109.8,1
776,0,3,91,2018,9,14,Corporate,65.0,1
777,0,1,76,2018,7,2,Online,131.4,0
778,0,3,93,2018,4,12,Online,96.3,1
779,1,2,4,2018,2,15,Complementary,0.0,1
780,0,2,25,2018,4,20,Online,137.0,1
781,0,2,245,2018,6,17,Online,75.0,0
782,0,3,74,2018,12,27,Offline,92.65,1
783,1,1,275,2018,6,4,Online,62.8,0
784,0,1,14,2018,10,22,Online,160.0,0
785,0,2,265,2018,6,24,Offline,90.0,1
786,3,5,122,2018,8,21,Offline,81.26,1
787,0,4,158,2018,5,25,Online,114.75,0
788,1,2,119,2018,4,29,Online,99.3,1
789,1,0,6,2018,10,3,Corporate,89.0,1
790,0,2,122,2018,4,15,Online,85.0,0
791,2,2,60,2018,3,20,Online,75.0,0
792,0,2,1,2017,9,30,Offline,102.6,1
793,2,2,121,2018,6,4,Offline,90.95,1
794,1,1,301,2018,7,30,Online,115.0,0
795,2,1,349,2018,12,24,Online,78.3,0
796,0,1,59,2018,5,19,Online,121.5,0
797,0,3,71,2018,6,14,Offline,120.0,1
798,0,4,200,2018,8,31,Online,105.4,0
799,1,2,71,2018,10,21,Online,101.87,1
800,0,1,105,2018,9,28,Corporate,65.0,1
801,0,2,6,2017,11,6,Online,116.0,1
802,0,1,76,2018,4,21,Online,69.3,1
803,0,2,29,2017,9,30,Online,90.25,1
804,2,3,179,2018,9,2,Online,119.85,0
805,1,0,81,2017,12,6,Online,76.5,1
806,0,3,35,2018,10,27,Online,109.0,1
807,1,1,60,2018,5,21,Online,126.9,1
808,0,1,34,2018,7,19,Corporate,65.0,1
809,1,1,0,2018,1,2,Online,86.0,1
810,1,3,5,2018,7,14,Online,139.0,1
811,2,0,48,2018,9,4,Online,109.8,1
812,2,3,54,2018,5,12,Online,132.6,0
813,1,2,57,2018,6,10,Offline,75.33,1
814,0,2,5,2017,9,9,Corporate,65.0,1
815,2,1,130,2018,11,26,Offline,68.0,1
816,4,6,57,2017,12,26,Online,113.85,1
817,0,3,89,2018,4,12,Online,96.3,1
818,0,3,221,2018,12,29,Online,79.5,0
819,0,2,1,2017,11,10,Corporate,40.0,1
820,2,1,116,2018,2,28,Offline,76.0,1
821,1,1,139,2018,9,5,Offline,90.95,1
822,0,1,55,2018,4,6,Offline,104.0,1
823,1,1,247,2018,6,6,Online,109.0,0
824,0,2,74,2017,9,18,Offline,109.0,1
825,0,1,2,2017,12,11,Offline,75.0,1
826,1,1,47,2018,7,2,Online,150.3,1
827,0,1,56,2018,6,8,Offline,120.0,1
828,2,1,96,2017,7,11,Offline,94.5,1
829,2,1,156,2018,8,21,Online,103.5,0
830,0,3,166,2018,11,1,Online,110.0,0
831,2,3,268,2018,4,8,Online,78.0,0
832,2,3,32,2018,3,11,Offline,85.0,1
833,0,1,0,2017,10,1,Complementary,0.0,1
834,0,2,107,2018,6,10,Offline,130.0,1
835,0,3,159,2018,5,26,Online,187.85,0
836,0,3,46,2018,8,24,Online,168.3,1
837,0,4,17,2018,11,16,Online,74.8,1
838,2,3,57,2018,4,21,Online,112.2,0
839,1,0,1,2018,1,4,Online,106.0,1
840,2,3,159,2018,9,30,Online,134.46,0
841,1,0,24,2018,9,12,Online,108.0,1
842,0,5,17,2017,11,3,Online,90.95,1
843,2,1,9,2018,2,21,Online,79.0,0
844,0,2,111,2018,9,16,Online,168.3,1
845,0,2,74,2017,9,18,Offline,101.5,1
846,0,2,56,2017,9,17,Offline,82.0,1
847,0,2,5,2018,5,24,Corporate,110.0,1
848,0,1,3,2017,8,20,Online,106.0,1
849,1,2,194,2018,8,22,Online,102.25,0
850,0,1,3,2018,6,23,Offline,95.0,1
851,0,1,19,2017,10,7,Corporate,85.5,1
852,1,2,33,2018,2,26,Online,102.37,1
853,0,1,0,2018,6,17,Online,129.0,1
854,0,1,0,2017,8,19,Online,106.0,1
855,0,2,69,2018,11,4,Online,102.6,1
856,0,2,7,2017,10,28,Online,92.4,1
857,1,2,40,2018,3,7,Online,82.1,1
858,1,0,184,2018,7,10,Online,105.3,0
859,1,4,73,2018,10,12,Online,135.0,0
860,0,3,213,2018,6,7,Online,130.0,0
861,1,1,79,2018,4,2,Online,76.5,0
862,2,1,6,2018,5,8,Online,108.0,1
863,0,2,29,2018,12,2,Corporate,85.0,1
864,1,1,11,2018,10,10,Offline,107.0,1
865,0,2,29,2018,12,2,Corporate,85.0,1
866,2,3,52,2018,2,4,Online,73.95,0
867,0,2,30,2018,3,4,Online,88.4,1
868,0,1,1,2018,4,13,Corporate,67.0,1
869,0,3,16,2018,3,8,Corporate,76.0,1
870,2,2,48,2018,5,22,Offline,81.0,1
871,1,2,315,2018,9,30,Online,160.0,0
872,2,0,3,2018,10,30,Online,150.0,1
873,0,1,0,2018,10,13,Offline,90.0,1
874,0,2,69,2017,9,22,Offline,106.0,1
875,2,2,99,2018,5,1,Online,89.25,0
876,2,1,73,2018,4,3,Online,94.0,1
877,0,2,181,2018,10,11,Online,120.0,0
878,0,1,30,2018,9,15,Online,125.1,1
879,2,2,56,2017,11,6,Offline,60.0,1
880,2,0,83,2018,12,18,Offline,75.0,1
881,0,1,0,2018,5,24,Corporate,125.1,1
882,2,3,92,2018,12,22,Online,96.9,1
883,1,2,11,2018,2,12,Offline,93.8,1
884,0,2,67,2018,9,6,Online,98.1,0
885,2,2,25,2018,2,7,Online,64.64,1
886,1,1,32,2018,7,18,Offline,105.0,1
887,1,0,286,2018,10,16,Online,90.0,0
888,2,2,80,2018,3,25,Offline,74.8,1
889,0,5,186,2018,7,12,Online,90.95,0
890,1,0,263,2017,9,21,Offline,59.5,1
891,2,1,103,2017,7,18,Online,94.5,0
892,0,3,114,2018,6,2,Online,140.4,0
893,2,4,245,2018,7,6,Online,110.0,0
894,1,0,24,2018,10,3,Corporate,95.0,1
895,0,2,39,2017,8,14,Offline,109.0,1
896,2,1,29,2017,12,6,Offline,66.0,1
897,0,1,2,2018,10,6,Complementary,0.0,1
898,2,7,14,2018,3,4,Online,88.33,0
899,0,3,37,2018,10,13,Offline,105.0,1
900,1,2,273,2018,5,13,Online,95.0,0
901,0,3,124,2018,5,31,Online,143.1,0
902,0,2,104,2017,10,6,Online,114.0,0
903,2,5,51,2017,9,16,Offline,75.6,1
904,0,3,65,2018,9,27,Online,135.9,1
905,2,1,179,2018,10,1,Online,108.9,0
906,1,2,4,2018,1,8,Offline,70.0,1
907,1,1,80,2018,11,12,Online,93.6,0
908,0,1,56,2018,7,27,Online,125.1,1
909,0,1,221,2018,8,12,Offline,73.0,1
910,1,0,263,2017,9,21,Offline,67.0,1
911,0,3,160,2017,12,30,Offline,70.0,1
912,2,0,174,2018,6,5,Online,115.2,0
913,0,1,19,2018,11,2,Offline,75.0,1
914,0,2,63,2017,9,4,Offline,116.0,1
915,1,0,0,2018,1,3,Online,81.0,1
916,2,0,5,2017,9,20,Online,92.4,1
917,0,1,0,2018,6,23,Online,69.84,1
918,0,2,86,2017,9,24,Offline,87.5,1
919,1,2,38,2018,1,15,Online,55.59,1
920,2,5,38,2017,9,14,Online,101.83,1
921,0,3,176,2018,9,8,Online,125.1,0
922,1,1,13,2018,7,11,Corporate,79.0,1
923,0,3,156,2018,12,27,Online,122.4,1
924,1,3,182,2018,8,15,Online,112.2,0
925,1,3,11,2018,9,15,Online,113.34,1
926,1,0,28,2018,10,3,Online,126.0,0
927,2,1,87,2018,10,23,Offline,112.25,1
928,1,2,99,2018,5,13,Online,159.3,0
929,2,1,13,2017,10,18,Offline,85.0,1
930,0,3,18,2018,5,10,Online,146.0,1
931,0,3,6,2018,11,1,Offline,75.0,1
932,2,2,162,2018,10,14,Online,115.0,0
933,2,3,4,2018,6,16,Online,168.5,1
934,0,2,15,2017,8,27,Online,80.0,0
935,0,3,23,2018,9,15,Online,159.0,1
936,0,3,7,2018,5,4,Online,156.0,1
937,0,3,40,2018,1,14,Online,6.67,1
938,0,2,102,2017,10,16,Online,80.0,0
939,0,2,141,2018,9,23,Online,128.8,1
940,2,1,40,2017,10,25,Online,71.64,1
941,0,3,42,2018,2,3,Online,80.3,1
942,0,3,12,2017,8,5,Corporate,65.0,1
943,2,3,54,2017,10,3,Online,74.15,1
944,1,1,24,2017,9,19,Online,124.0,1
945,0,2,0,2018,3,8,Corporate,75.0,0
946,0,1,0,2018,8,20,Online,168.3,1
947,0,2,59,2017,10,29,Offline,85.0,1
948,0,4,33,2017,8,5,Online,67.5,0
949,0,3,11,2018,5,24,Offline,160.0,1
950,1,1,63,2018,3,28,Online,80.1,0
951,0,2,56,2018,11,16,Offline,75.0,1
952,2,2,36,2018,5,21,Online,126.9,1
953,2,1,93,2018,10,15,Online,115.0,0
954,1,1,92,2018,10,29,Online,81.5,1
955,0,1,23,2018,8,3,Online,166.0,1
956,2,3,27,2018,11,6,Online,143.3,1
957,2,1,57,2018,4,24,Online,228.6,0
958,2,1,8,2018,6,26,Offline,107.0,1
959,0,1,5,2018,8,20,Online,130.0,1
960,0,2,13,2018,1,20,Online,96.0,1
961,2,1,55,2018,9,10,Online,91.51,1
962,1,0,12,2017,8,30,Online,90.0,1
963,1,2,418,2018,9,26,Online,107.0,0
964,0,4,270,2018,4,20,Offline,80.0,1
965,2,4,245,2018,7,6,Online,110.0,0
966,0,3,69,2018,6,21,Online,114.9,1
967,0,3,150,2018,6,16,Offline,90.0,1
968,0,1,105,2018,4,6,Online,75.0,0
969,0,2,192,2018,6,24,Offline,95.0,1
970,1,3,16,2017,9,21,Online,124.0,1
971,0,4,133,2018,9,27,Online,118.8,1
972,0,3,2,2018,3,2,Online,101.0,1
973,0,2,8,2018,6,22,Online,131.0,1
974,0,2,141,2018,11,25,Online,90.0,1
975,2,2,134,2017,12,4,Offline,65.0,1
976,0,4,62,2018,7,26,Online,146.7,1
977,0,2,164,2017,10,2,Offline,100.0,1
978,0,2,96,2018,6,29,Online,118.8,1
979,1,2,37,2018,2,22,Online,69.9,0
980,2,1,38,2018,9,18,Offline,85.5,1
981,0,2,2,2018,3,23,Online,169.0,1
982,1,2,43,2018,7,1,Online,126.9,1
983,2,5,38,2018,8,4,Offline,85.0,1
984,1,1,9,2017,9,7,Online,114.5,1
985,2,2,32,2017,9,18,Online,141.53,1
986,0,4,88,2018,3,23,Online,88.7,1
987,1,3,115,2017,9,10,Online,89.25,1
988,1,0,0,2017,8,3,Complementary,0.0,1
989,1,2,99,2018,11,7,Online,161.1,1
990,0,2,22,2018,2,19,Online,81.0,1
991,2,2,8,2018,4,16,Online,144.5,1
992,2,3,81,2018,7,3,Online,103.5,1
993,1,2,81,2018,10,21,Online,135.0,0
994,1,1,58,2018,10,31,Online,102.15,1
995,1,2,273,2018,5,13,Online,95.0,0
996,0,1,4,2017,10,13,Complementary,0.0,1
997,0,1,79,2018,12,22,Online,86.4,1
998,2,3,57,2017,9,19,Online,66.53,1
999,2,5,29,2018,1,8,Online,79.54,1
1000,0,4,18,2018,5,31,Online,112.8,0
1001,1,1,88,2017,10,5,Offline,112.2,1
1002,2,3,25,2017,9,13,Online,75.6,1
1003,0,4,84,2018,4,27,Online,118.15,1
1004,1,2,1,2018,4,22,Online,121.0,1
1005,0,1,0,2018,1,20,Complementary,0.0,1
1006,0,1,8,2018,4,5,Online,95.0,1
1007,0,2,8,2018,2,5,Online,91.0,0
1008,0,2,1,2018,8,24,Online,99.33,1
1009,0,4,110,2017,12,9,Offline,139.5,1
1010,2,1,3,2018,6,12,Online,150.33,1
1011,0,1,54,2018,3,5,Online,69.5,1
1012,0,2,64,2018,4,13,Online,94.5,1
1013,1,2,52,2018,5,27,Offline,85.0,1
1014,0,4,232,2018,8,17,Online,81.82,0
1015,0,4,71,2018,12,6,Offline,105.0,1
1016,2,3,23,2018,8,28,Online,123.8,0
1017,1,3,2,2018,2,1,Online,93.0,1
1018,0,2,63,2017,9,4,Offline,116.0,1
1019,2,3,10,2018,5,13,Online,215.0,0
1020,0,2,122,2018,4,15,Online,85.0,0
1021,0,5,150,2018,8,30,Online,114.66,1
1022,2,3,359,2018,10,14,Offline,78.0,1
1023,1,1,118,2018,6,6,Offline,110.0,1
1024,0,2,74,2017,9,18,Offline,101.5,1
1025,0,3,304,2018,11,3,Online,89.0,0
1026,0,3,25,2018,4,6,Online,167.0,0
1027,0,1,0,2018,3,29,Online,89.0,1
1028,1,2,41,2017,10,16,Online,105.9,1
1029,0,4,244,2018,8,2,Online,90.95,0
1030,1,2,11,2018,10,3,Offline,85.0,1
1031,0,3,36,2018,1,14,Offline,60.0,1
1032,0,2,192,2018,6,24,Offline,95.0,1
1033,1,0,77,2018,6,26,Online,105.3,0
1034,1,0,30,2018,12,12,Online,108.0,1
1035,0,4,217,2018,5,25,Online,90.1,0
1036,1,2,23,2018,2,12,Online,79.0,0
1037,0,3,1,2018,7,12,Online,116.27,1
1038,0,1,12,2018,5,31,Online,106.25,1
1039,2,2,56,2018,11,11,Online,74.8,1
1040,2,1,110,2017,7,25,Online,94.5,0
1041,1,2,9,2018,4,22,Online,149.0,0
1042,0,3,43,2018,3,17,Online,106.8,1
1043,1,2,219,2017,9,4,Offline,76.67,1
1044,1,1,87,2018,4,9,Online,105.3,0
1045,1,5,22,2017,9,1,Online,105.0,1
1046,0,2,6,2017,12,10,Online,0.0,1
1047,1,2,305,2018,11,4,Online,89.0,0
1048,0,1,7,2018,3,2,Online,86.0,1
1049,1,1,3,2018,3,7,Corporate,80.0,1
1050,0,3,91,2018,4,12,Online,90.9,1
1051,0,4,100,2018,9,28,Online,100.0,0
1052,2,0,91,2018,8,21,Online,107.1,1
1053,0,3,19,2018,1,27,Online,89.0,1
1054,0,5,128,2018,8,9,Online,103.5,0
1055,1,1,42,2018,10,31,Online,118.5,1
1056,1,3,18,2018,10,10,Offline,85.0,1
1057,0,2,103,2018,4,19,Online,115.0,0
1058,0,1,94,2018,12,23,Online,79.2,1
1059,0,4,78,2018,4,26,Offline,105.0,1
1060,0,1,4,2018,3,23,Offline,72.0,1
1061,0,4,1,2018,6,14,Online,121.5,1
1062,2,2,2,2017,10,18,Online,98.21,1
1063,1,1,59,2018,6,20,Online,89.1,1
1064,2,3,16,2018,12,22,Online,77.53,1
1065,1,0,24,2018,8,15,Complementary,0.0,1
1066,0,2,57,2018,8,10,Online,135.9,1
1067,2,2,20,2018,4,9,Online,134.0,1
1068,1,2,0,2018,5,9,Online,103.0,1
1069,1,2,121,2018,6,24,Online,90.0,0
1070,1,1,27,2018,10,3,Offline,95.0,1
1071,1,0,50,2018,12,25,Online,111.6,1
1072,2,1,110,2017,7,25,Online,94.5,0
1073,2,2,16,2018,7,16,Online,180.5,0
1074,2,3,92,2017,7,5,Online,49.74,0
1075,2,3,76,2018,3,20,Online,110.15,1
1076,0,3,146,2017,12,29,Offline,65.0,1
1077,1,5,9,2018,8,16,Online,142.0,0
1078,1,2,12,2018,4,29,Online,122.33,0
1079,0,2,102,2017,10,16,Online,101.5,0
1080,0,3,57,2018,2,11,Online,80.3,1
1081,0,1,31,2018,9,16,Online,125.1,1
1082,2,3,142,2018,8,21,Online,95.79,1
1083,0,2,292,2018,7,21,Online,115.0,0
1084,1,2,54,2018,11,11,Online,96.0,0
1085,0,2,21,2018,10,26,Online,110.0,0
1086,0,3,44,2018,2,17,Offline,75.0,1
1087,0,1,1,2018,7,5,Online,104.72,1
1088,0,2,30,2017,9,30,Offline,121.0,1
1089,0,5,186,2018,7,19,Online,90.95,0
1090,0,3,36,2018,12,8,Online,88.0,0
1091,0,1,138,2018,5,7,Online,114.3,1
1092,0,5,162,2018,3,8,Offline,62.0,1
1093,0,1,2,2017,10,13,Offline,85.0,1
1094,1,3,100,2018,3,17,Online,73.95,1
1095,0,4,97,2017,12,29,Offline,60.5,1
1096,1,2,33,2018,1,25,Corporate,95.0,1
1097,0,4,86,2018,3,23,Online,88.83,0
1098,2,4,245,2018,7,6,Online,110.0,0
1099,2,2,24,2017,12,26,Offline,58.0,1
1100,1,2,89,2018,7,25,Online,137.7,1
1101,2,1,66,2017,7,11,Online,58.9,1
1102,0,1,5,2018,2,3,Corporate,66.0,1
1103,0,1,41,2017,9,4,Offline,110.0,1
1104,0,2,45,2018,12,8,Offline,98.1,1
1105,0,2,1,2017,9,2,Corporate,65.0,1
1106,0,3,11,2018,4,13,Online,143.33,0
1107,0,2,9,2018,10,21,Complementary,0.0,1
1108,1,2,161,2018,7,15,Offline,96.9,1
1109,2,1,2,2017,8,15,Online,72.5,0
1110,1,2,13,2018,5,30,Online,87.78,1
1111,0,4,1,2018,3,8,Online,105.0,1
1112,1,3,38,2018,6,20,Online,88.8,0
1113,1,3,166,2017,10,12,Online,89.25,1
1114,0,2,68,2017,9,29,Offline,65.0,1
1115,0,2,256,2018,6,15,Offline,90.0,1
1116,1,2,418,2018,9,26,Online,107.0,0
1117,0,1,0,2018,9,27,Corporate,160.0,1
1118,1,2,133,2018,8,15,Online,113.6,0
1119,0,2,273,2017,7,17,Online,109.0,0
1120,2,3,17,2017,8,27,Online,90.0,1
1121,0,4,88,2018,7,26,Offline,72.25,1
1122,0,3,80,2018,4,28,Online,95.24,1
1123,2,1,16,2018,10,2,Corporate,95.0,1
1124,0,3,15,2018,4,12,Online,117.67,0
1125,0,3,59,2018,10,19,Online,139.5,0
1126,0,2,32,2017,11,20,Offline,73.0,1
1127,0,3,213,2018,6,7,Online,130.0,0
1128,1,2,161,2018,3,25,Online,130.0,0
1129,2,5,17,2018,12,30,Online,90.34,1
1130,2,5,155,2018,7,17,Online,101.88,0
1131,2,3,49,2018,1,24,Online,75.95,1
1132,0,2,257,2017,7,1,Online,101.5,0
1133,2,2,50,2018,3,5,Online,67.66,0
1134,1,1,247,2018,6,6,Online,115.0,0
